Time,VAV_1:DesPer 1:Des Heat Mass Flow [kg/s],VAV_1:DesPer 1:Des Heat Cap [W],VAV_1:DesPer 1:Des Cool Mass Flow [kg/s],VAV_1:DesPer 1:Des Sens Cool Cap [W],VAV_1:DesPer 1:Des Tot Cool Cap [W],VAV_1:DesPer 2:Des Heat Mass Flow [kg/s],VAV_1:DesPer 2:Des Heat Cap [W],VAV_1:DesPer 2:Des Cool Mass Flow [kg/s],VAV_1:DesPer 2:Des Sens Cool Cap [W],VAV_1:DesPer 2:Des Tot Cool Cap [W],VAV_2:DesPer 1:Des Heat Mass Flow [kg/s],VAV_2:DesPer 1:Des Heat Cap [W],VAV_2:DesPer 1:Des Cool Mass Flow [kg/s],VAV_2:DesPer 1:Des Sens Cool Cap [W],VAV_2:DesPer 1:Des Tot Cool Cap [W],VAV_2:DesPer 2:Des Heat Mass Flow [kg/s],VAV_2:DesPer 2:Des Heat Cap [W],VAV_2:DesPer 2:Des Cool Mass Flow [kg/s],VAV_2:DesPer 2:Des Sens Cool Cap [W],VAV_2:DesPer 2:Des Tot Cool Cap [W],VAV_3:DesPer 1:Des Heat Mass Flow [kg/s],VAV_3:DesPer 1:Des Heat Cap [W],VAV_3:DesPer 1:Des Cool Mass Flow [kg/s],VAV_3:DesPer 1:Des Sens Cool Cap [W],VAV_3:DesPer 1:Des Tot Cool Cap [W],VAV_3:DesPer 2:Des Heat Mass Flow [kg/s],VAV_3:DesPer 2:Des Heat Cap [W],VAV_3:DesPer 2:Des Cool Mass Flow [kg/s],VAV_3:DesPer 2:Des Sens Cool Cap [W],VAV_3:DesPer 2:Des Tot Cool Cap [W]
20:00:00,2.246542E+00,4.521705E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.770704E+00,5.096990E+04,9.082610E+04,2.361667E+00,4.472032E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.965000E+00,6.519042E+04,1.060062E+05,3.231846E+00,4.096462E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.990981E+00,7.715996E+04,1.185157E+05
20:10:00,2.246929E+00,4.521547E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.709916E+00,5.001882E+04,8.982950E+04,2.362001E+00,4.471896E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.914780E+00,6.438720E+04,1.051661E+05,3.245155E+00,4.090726E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.927938E+00,7.621608E+04,1.175341E+05
20:20:00,2.247263E+00,4.521409E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.659187E+00,4.918910E+04,8.896130E+04,2.362303E+00,4.471772E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.871989E+00,6.367126E+04,1.044187E+05,3.257110E+00,4.085570E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.871167E+00,7.534487E+04,1.166292E+05
20:30:00,2.247557E+00,4.521285E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.614643E+00,4.843383E+04,8.817007E+04,2.362584E+00,4.471655E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.834098E+00,6.301285E+04,1.037320E+05,3.267926E+00,4.080904E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.818147E+00,7.451700E+04,1.157698E+05
20:40:00,2.247821E+00,4.521175E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.574627E+00,4.773305E+04,8.743473E+04,2.362847E+00,4.471544E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.799726E+00,6.239570E+04,1.030886E+05,3.277732E+00,4.076672E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.767529E+00,7.371679E+04,1.149393E+05
20:50:00,2.248061E+00,4.521073E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.538070E+00,4.707387E+04,8.674189E+04,2.363099E+00,4.471437E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.767994E+00,6.180949E+04,1.024777E+05,3.286677E+00,4.072812E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.718490E+00,7.293469E+04,1.141275E+05
21:00:00,2.248282E+00,4.520979E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.504273E+00,4.644787E+04,8.608295E+04,2.363342E+00,4.471334E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.738340E+00,6.124764E+04,1.018923E+05,3.294884E+00,4.069269E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.670540E+00,7.216499E+04,1.133287E+05
21:10:00,2.248487E+00,4.520891E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.458020E+00,4.566984E+04,8.524181E+04,2.363578E+00,4.471233E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.710201E+00,6.070351E+04,1.013253E+05,3.302450E+00,4.066002E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.623193E+00,7.140201E+04,1.125365E+05
21:20:00,2.248681E+00,4.520809E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.412441E+00,4.489843E+04,8.442862E+04,2.363809E+00,4.471134E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.683311E+00,6.017395E+04,1.007733E+05,3.309454E+00,4.062979E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.576273E+00,7.064372E+04,1.117490E+05
21:30:00,2.248864E+00,4.520730E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.367950E+00,4.413856E+04,8.362135E+04,2.364036E+00,4.471036E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.657489E+00,5.965686E+04,1.002342E+05,3.315962E+00,4.060169E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.529699E+00,6.988915E+04,1.109650E+05
21:40:00,2.249040E+00,4.520654E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.324486E+00,4.338948E+04,8.281965E+04,2.364261E+00,4.470939E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.632603E+00,5.915068E+04,9.970645E+04,3.322070E+00,4.057532E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.483441E+00,6.913795E+04,1.101842E+05
21:50:00,2.249209E+00,4.520582E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.281999E+00,4.265062E+04,8.202405E+04,2.364484E+00,4.470843E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.608550E+00,5.865422E+04,9.918873E+04,3.327811E+00,4.055053E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.437500E+00,6.839014E+04,1.094067E+05
22:00:00,2.249372E+00,4.520511E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.240476E+00,4.192181E+04,8.123542E+04,2.364706E+00,4.470748E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.585250E+00,5.816653E+04,9.868013E+04,3.333213E+00,4.052721E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.391896E+00,6.764593E+04,1.086327E+05
22:10:00,2.249530E+00,4.520443E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.128034E+00,4.038578E+04,7.945028E+04,2.364924E+00,4.470654E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.475326E+00,5.671638E+04,9.701222E+04,3.338267E+00,4.050539E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.259005E+00,6.594455E+04,1.067079E+05
22:20:00,2.249682E+00,4.520378E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.014639E+00,3.881618E+04,7.755761E+04,2.365140E+00,4.470560E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.362850E+00,5.522685E+04,9.518915E+04,3.343012E+00,4.048490E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,5.122782E+00,6.419614E+04,1.045758E+05
22:30:00,2.249829E+00,4.520314E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,2.900886E+00,3.721771E+04,7.563269E+04,2.365354E+00,4.470468E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.249459E+00,5.371536E+04,9.334105E+04,3.347490E+00,4.046556E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.984503E+00,6.241354E+04,1.024240E+05
22:40:00,2.249973E+00,4.520252E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,2.786884E+00,3.559069E+04,7.323699E+04,2.365567E+00,4.470376E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.135419E+00,5.218478E+04,9.105749E+04,3.351727E+00,4.044727E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.844305E+00,6.059781E+04,9.984360E+04
22:50:00,2.250113E+00,4.520192E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,2.672702E+00,3.393489E+04,7.078746E+04,2.365778E+00,4.470285E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.020960E+00,5.063737E+04,8.874599E+04,3.355748E+00,4.042991E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.702541E+00,5.875218E+04,9.723101E+04
23:00:00,2.250250E+00,4.520133E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,2.558331E+00,3.224914E+04,6.831650E+04,2.365989E+00,4.470194E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.906243E+00,4.907465E+04,8.643908E+04,3.359571E+00,4.041340E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.559526E+00,5.687948E+04,9.461510E+04
23:10:00,2.250386E+00,4.520074E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,2.530175E+00,3.171400E+04,6.719798E+04,2.366200E+00,4.470103E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.878633E+00,4.857687E+04,8.534785E+04,3.363255E+00,4.039750E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.503167E+00,5.604684E+04,9.317497E+04
23:20:00,2.250520E+00,4.520016E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,2.504744E+00,3.121364E+04,6.612680E+04,2.366411E+00,4.470012E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.854013E+00,4.811475E+04,8.430984E+04,3.366804E+00,4.038218E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.449763E+00,5.524820E+04,9.178735E+04
23:30:00,2.250652E+00,4.519960E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,2.480727E+00,3.073119E+04,6.508340E+04,2.366621E+00,4.469921E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.830710E+00,4.766854E+04,8.330135E+04,3.370215E+00,4.036745E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.398232E+00,5.447129E+04,9.043559E+04
23:40:00,2.250782E+00,4.519903E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,2.457833E+00,3.026274E+04,6.406311E+04,2.366831E+00,4.469831E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.808399E+00,4.723412E+04,8.231617E+04,3.373496E+00,4.035328E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.348535E+00,5.371546E+04,8.911661E+04
23:50:00,2.250910E+00,4.519848E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,2.435836E+00,2.980539E+04,6.306226E+04,2.367041E+00,4.469740E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.786802E+00,4.680810E+04,8.134914E+04,3.376654E+00,4.033965E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.300414E+00,5.297766E+04,8.782546E+04
24:00:00,2.251036E+00,4.519794E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,2.414585E+00,2.935716E+04,6.207823E+04,2.367250E+00,4.469650E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,3.765708E+00,4.638796E+04,8.039623E+04,3.379694E+00,4.032652E+04,1.313795E+00,0.000000E+00,0.000000E+00,1.313795E+00,0.000000E+00,4.253615E+00,5.225490E+04,8.655752E+04
Coinc Peak   ,2.254545E+00,6.378109E+00,4.518280E+04,9.825980E+04,2.373941E+00,6.285871E+00,4.466763E+04,9.488319E+04,3.443236E+00,7.226564E+00,4.004949E+04,1.050118E+05
NonCoinc Peak,2.254545E+00,7.511798E+00,4.518280E+04,9.825980E+04,2.373941E+00,7.263734E+00,4.466763E+04,9.488319E+04,3.443859E+00,8.145039E+00,4.004949E+04,1.050118E+05
